year,month,state,rolling_12_month_deaths,data_source,population,median_household_income,unemployment_rate
2015,2015-08-01,Mississippi,0,CDC SODA API,2988081,39665,10.31
2015,2015-08-01,Missouri,0,CDC SODA API,6045448,48173,7.47
2015,2015-08-01,Montana,0,CDC SODA API,1014699,47169,6.25
2015,2015-08-01,Nebraska,0,CDC SODA API,1869365,52997,4.69
2015,2015-08-01,Nevada,35,CDC SODA API,2798636,51847,10.49
2015,2015-08-01,New Hampshire,281,CDC SODA API,1324201,66779,5.76
2015,2015-08-01,New Jersey,0,CDC SODA API,8904413,72093,8.8
2015,2015-08-01,New Mexico,60,CDC SODA API,2084117,44963,9.22
2015,2015-08-01,New York,430,CDC SODA API,19673174,59269,8.22
2015,2015-08-01,New York City,61,CDC SODA API,,,
2015,2015-08-01,North Carolina,254,CDC SODA API,9845333,46868,9.39
2015,2015-08-01,North Dakota,0,CDC SODA API,721640,57181,2.87
2015,2015-08-01,Ohio,1010,CDC SODA API,11575977,49429,8.17
2015,2015-08-01,Oklahoma,89,CDC SODA API,3849733,46879,6.32
2015,2015-08-01,Oregon,36,CDC SODA API,3939233,51243,9.32
2015,2015-08-01,Puerto Rico,0,CDC SODA API,3583073,19350,18.15
2015,2015-08-01,Rhode Island,133,CDC SODA API,1053661,56852,8.55
2015,2015-08-01,South Carolina,169,CDC SODA API,4777576,45483,9.51
2015,2015-08-01,South Dakota,0,CDC SODA API,843190,50957,4.48
2015,2015-08-01,Tennessee,205,CDC SODA API,6499615,45219,8.44
2015,2015-08-01,Texas,0,CDC SODA API,26538614,53207,7.01
2015,2015-08-01,United States,8216,CDC SODA API,,,
2015,2015-08-01,Utah,61,CDC SODA API,2903379,60727,5.77
2015,2015-08-01,Vermont,33,CDC SODA API,626604,55176,5.48
2015,2015-08-01,Virginia,209,CDC SODA API,8256630,65015,6.47
2015,2015-08-01,Washington,74,CDC SODA API,6985464,61062,7.85
2015,2015-08-01,West Virginia,177,CDC SODA API,1851420,41751,7.78
2015,2015-08-01,Wisconsin,0,CDC SODA API,5742117,53357,6.3
2015,2015-08-01,Wyoming,0,CDC SODA API,579679,58840,4.86
2015,2015-09-01,Alabama,0,CDC SODA API,4830620,43623,9.29
2015,2015-09-01,Alaska,0,CDC SODA API,733375,72515,8.18
2015,2015-09-01,Arizona,0,CDC SODA API,6641928,50255,8.93
2015,2015-09-01,Arkansas,0,CDC SODA API,2958208,41371,7.71
2015,2015-09-01,California,0,CDC SODA API,38421464,61818,9.88
2015,2015-09-01,Colorado,0,CDC SODA API,5278906,60629,6.94
2015,2015-09-01,Connecticut,161,CDC SODA API,3593222,70331,8.82
2015,2015-09-01,Delaware,0,CDC SODA API,926454,60509,7.71
2015,2015-09-01,District of Columbia,20,CDC SODA API,647484,70848,9.58
2015,2015-09-01,Florida,0,CDC SODA API,19645772,47507,9.69
2015,2015-09-01,Georgia,340,CDC SODA API,10006693,49620,9.65
2015,2015-09-01,Hawaii,0,CDC SODA API,1406299,69515,6.08
2015,2015-09-01,Idaho,0,CDC SODA API,1616547,47583,7.17
2015,2015-09-01,Illinois,205,CDC SODA API,12873761,57574,9.09
2015,2015-09-01,Indiana,0,CDC SODA API,6568645,49255,7.85
2015,2015-09-01,Iowa,46,CDC SODA API,3093526,53183,4.94
2015,2015-09-01,Kansas,0,CDC SODA API,2892987,52205,5.94
2015,2015-09-01,Kentucky,0,CDC SODA API,4397353,43740,8.44
2015,2015-09-01,Maine,98,CDC SODA API,1329100,49331,6.82
2015,2015-09-01,Maryland,268,CDC SODA API,5930538,74551,7.4
2015,2015-09-01,Massachusetts,0,CDC SODA API,6705586,68563,7.58
2015,2015-09-01,Michigan,0,CDC SODA API,9900571,49576,9.85
2015,2015-09-01,Minnesota,0,CDC SODA API,5419171,61492,5.6
2015,2015-09-01,Mississippi,0,CDC SODA API,2988081,39665,10.31
2015,2015-09-01,Missouri,0,CDC SODA API,6045448,48173,7.47
2015,2015-09-01,Montana,0,CDC SODA API,1014699,47169,6.25
2015,2015-09-01,Nebraska,0,CDC SODA API,1869365,52997,4.69
2015,2015-09-01,Nevada,36,CDC SODA API,2798636,51847,10.49
2015,2015-09-01,New Hampshire,313,CDC SODA API,1324201,66779,5.76
2015,2015-09-01,New Jersey,0,CDC SODA API,8904413,72093,8.8
2015,2015-09-01,New Mexico,57,CDC SODA API,2084117,44963,9.22
2015,2015-09-01,New York,457,CDC SODA API,19673174,59269,8.22
2015,2015-09-01,New York City,83,CDC SODA API,,,
2015,2015-09-01,North Carolina,269,CDC SODA API,9845333,46868,9.39
2015,2015-09-01,North Dakota,0,CDC SODA API,721640,57181,2.87
2015,2015-09-01,Ohio,1062,CDC SODA API,11575977,49429,8.17
2015,2015-09-01,Oklahoma,87,CDC SODA API,3849733,46879,6.32
2015,2015-09-01,Oregon,36,CDC SODA API,3939233,51243,9.32
2015,2015-09-01,Puerto Rico,0,CDC SODA API,3583073,19350,18.15
2015,2015-09-01,Rhode Island,139,CDC SODA API,1053661,56852,8.55
2015,2015-09-01,South Carolina,165,CDC SODA API,4777576,45483,9.51
2015,2015-09-01,South Dakota,0,CDC SODA API,843190,50957,4.48
2015,2015-09-01,Tennessee,211,CDC SODA API,6499615,45219,8.44
2015,2015-09-01,Texas,0,CDC SODA API,26538614,53207,7.01
2015,2015-09-01,United States,8669,CDC SODA API,,,
2015,2015-09-01,Utah,67,CDC SODA API,2903379,60727,5.77
2015,2015-09-01,Vermont,32,CDC SODA API,626604,55176,5.48
2015,2015-09-01,Virginia,230,CDC SODA API,8256630,65015,6.47
2015,2015-09-01,Washington,73,CDC SODA API,6985464,61062,7.85
2015,2015-09-01,West Virginia,187,CDC SODA API,1851420,41751,7.78
2015,2015-09-01,Wisconsin,0,CDC SODA API,5742117,53357,6.3
2015,2015-09-01,Wyoming,0,CDC SODA API,579679,58840,4.86
2015,2015-10-01,Alabama,0,CDC SODA API,4830620,43623,9.29
2015,2015-10-01,Alaska,17,CDC SODA API,733375,72515,8.18
2015,2015-10-01,Arizona,0,CDC SODA API,6641928,50255,8.93
2015,2015-10-01,Arkansas,0,CDC SODA API,2958208,41371,7.71
2015,2015-10-01,California,0,CDC SODA API,38421464,61818,9.88
2015,2015-10-01,Colorado,0,CDC SODA API,5278906,60629,6.94
2015,2015-10-01,Connecticut,192,CDC SODA API,3593222,70331,8.82
2015,2015-10-01,Delaware,0,CDC SODA API,926454,60509,7.71
2015,2015-10-01,District of Columbia,18,CDC SODA API,647484,70848,9.58
2015,2015-10-01,Florida,0,CDC SODA API,19645772,47507,9.69
2015,2015-10-01,Georgia,334,CDC SODA API,10006693,49620,9.65
2015,2015-10-01,Hawaii,0,CDC SODA API,1406299,69515,6.08
2015,2015-10-01,Idaho,0,CDC SODA API,1616547,47583,7.17
2015,2015-10-01,Illinois,241,CDC SODA API,12873761,57574,9.09
2015,2015-10-01,Indiana,0,CDC SODA API,6568645,49255,7.85
2015,2015-10-01,Iowa,49,CDC SODA API,3093526,53183,4.94
2015,2015-10-01,Kansas,0,CDC SODA API,2892987,52205,5.94
2015,2015-10-01,Kentucky,0,CDC SODA API,4397353,43740,8.44
2015,2015-10-01,Maine,107,CDC SODA API,1329100,49331,6.82
2015,2015-10-01,Maryland,299,CDC SODA API,5930538,74551,7.4
2015,2015-10-01,Massachusetts,0,CDC SODA API,6705586,68563,7.58
2015,2015-10-01,Michigan,0,CDC SODA API,9900571,49576,9.85
2015,2015-10-01,Minnesota,0,CDC SODA API,5419171,61492,5.6
2015,2015-10-01,Mississippi,0,CDC SODA API,2988081,39665,10.31
2015,2015-10-01,Missouri,0,CDC SODA API,6045448,48173,7.47
2015,2015-10-01,Montana,0,CDC SODA API,1014699,47169,6.25
2015,2015-10-01,Nebraska,0,CDC SODA API,1869365,52997,4.69
2015,2015-10-01,Nevada,37,CDC SODA API,2798636,51847,10.49
2015,2015-10-01,New Hampshire,308,CDC SODA API,1324201,66779,5.76
2015,2015-10-01,New Jersey,0,CDC SODA API,8904413,72093,8.8
2015,2015-10-01,New Mexico,57,CDC SODA API,2084117,44963,9.22
2015,2015-10-01,New York,471,CDC SODA API,19673174,59269,8.22
2015,2015-10-01,New York City,109,CDC SODA API,,,
2015,2015-10-01,North Carolina,267,CDC SODA API,9845333,46868,9.39
2015,2015-10-01,North Dakota,0,CDC SODA API,721640,57181,2.87
2015,2015-10-01,Ohio,1122,CDC SODA API,11575977,49429,8.17
2015,2015-10-01,Oklahoma,92,CDC SODA API,3849733,46879,6.32
2015,2015-10-01,Oregon,38,CDC SODA API,3939233,51243,9.32
2015,2015-10-01,Puerto Rico,0,CDC SODA API,3583073,19350,18.15
2015,2015-10-01,Rhode Island,143,CDC SODA API,1053661,56852,8.55
2015,2015-10-01,South Carolina,168,CDC SODA API,4777576,45483,9.51
2015,2015-10-01,South Dakota,0,CDC SODA API,843190,50957,4.48
2015,2015-10-01,Tennessee,219,CDC SODA API,6499615,45219,8.44
2015,2015-10-01,Texas,0,CDC SODA API,26538614,53207,7.01
2015,2015-10-01,United States,9101,CDC SODA API,,,
2015,2015-10-01,Utah,70,CDC SODA API,2903379,60727,5.77
2015,2015-10-01,Vermont,32,CDC SODA API,626604,55176,5.48
2015,2015-10-01,Virginia,253,CDC SODA API,8256630,65015,6.47
2015,2015-10-01,Washington,70,CDC SODA API,6985464,61062,7.85
2015,2015-10-01,West Virginia,206,CDC SODA API,1851420,41751,7.78
2015,2015-10-01,Wisconsin,0,CDC SODA API,5742117,53357,6.3
2015,2015-10-01,Wyoming,0,CDC SODA API,579679,58840,4.86
2015,2015-11-01,Alabama,0,CDC SODA API,4830620,43623,9.29
2015,2015-11-01,Alaska,15,CDC SODA API,733375,72515,8.18
2015,2015-11-01,Arizona,0,CDC SODA API,6641928,50255,8.93
2015,2015-11-01,Arkansas,0,CDC SODA API,2958208,41371,7.71
2015,2015-11-01,California,0,CDC SODA API,38421464,61818,9.88
2015,2015-11-01,Colorado,0,CDC SODA API,5278906,60629,6.94
2015,2015-11-01,Connecticut,217,CDC SODA API,3593222,70331,8.82
2015,2015-11-01,Delaware,0,CDC SODA API,926454,60509,7.71
2015,2015-11-01,District of Columbia,24,CDC SODA API,647484,70848,9.58
2015,2015-11-01,Florida,0,CDC SODA API,19645772,47507,9.69
2015,2015-11-01,Georgia,293,CDC SODA API,10006693,49620,9.65
2015,2015-11-01,Hawaii,0,CDC SODA API,1406299,69515,6.08
2015,2015-11-01,Idaho,0,CDC SODA API,1616547,47583,7.17
2015,2015-11-01,Illinois,253,CDC SODA API,12873761,57574,9.09
2015,2015-11-01,Indiana,0,CDC SODA API,6568645,49255,7.85
2015,2015-11-01,Iowa,47,CDC SODA API,3093526,53183,4.94
2015,2015-11-01,Kansas,0,CDC SODA API,2892987,52205,5.94
2015,2015-11-01,Kentucky,0,CDC SODA API,4397353,43740,8.44
2015,2015-11-01,Maine,113,CDC SODA API,1329100,49331,6.82
2015,2015-11-01,Maryland,330,CDC SODA API,5930538,74551,7.4
2015,2015-11-01,Massachusetts,0,CDC SODA API,6705586,68563,7.58
2015,2015-11-01,Michigan,0,CDC SODA API,9900571,49576,9.85
2015,2015-11-01,Minnesota,0,CDC SODA API,5419171,61492,5.6
2015,2015-11-01,Mississippi,0,CDC SODA API,2988081,39665,10.31
2015,2015-11-01,Missouri,0,CDC SODA API,6045448,48173,7.47
2015,2015-11-01,Montana,0,CDC SODA API,1014699,47169,6.25
2015,2015-11-01,Nebraska,0,CDC SODA API,1869365,52997,4.69
2015,2015-11-01,Nevada,35,CDC SODA API,2798636,51847,10.49
2015,2015-11-01,New Hampshire,304,CDC SODA API,1324201,66779,5.76
2015,2015-11-01,New Jersey,0,CDC SODA API,8904413,72093,8.8
2015,2015-11-01,New Mexico,48,CDC SODA API,2084117,44963,9.22
2015,2015-11-01,New York,515,CDC SODA API,19673174,59269,8.22
2015,2015-11-01,New York City,121,CDC SODA API,,,
2015,2015-11-01,North Carolina,285,CDC SODA API,9845333,46868,9.39
2015,2015-11-01,North Dakota,0,CDC SODA API,721640,57181,2.87
2015,2015-11-01,Ohio,1196,CDC SODA API,11575977,49429,8.17
2015,2015-11-01,Oklahoma,94,CDC SODA API,3849733,46879,6.32
2015,2015-11-01,Oregon,33,CDC SODA API,3939233,51243,9.32
2015,2015-11-01,Puerto Rico,0,CDC SODA API,3583073,19350,18.15
2015,2015-11-01,Rhode Island,145,CDC SODA API,1053661,56852,8.55
2015,2015-11-01,South Carolina,165,CDC SODA API,4777576,45483,9.51
2015,2015-11-01,South Dakota,0,CDC SODA API,843190,50957,4.48
2015,2015-11-01,Tennessee,222,CDC SODA API,6499615,45219,8.44
2015,2015-11-01,Texas,0,CDC SODA API,26538614,53207,7.01
2015,2015-11-01,United States,9397,CDC SODA API,,,
2015,2015-11-01,Utah,67,CDC SODA API,2903379,60727,5.77
2015,2015-11-01,Vermont,36,CDC SODA API,626604,55176,5.48
2015,2015-11-01,Virginia,256,CDC SODA API,8256630,65015,6.47
2015,2015-11-01,Washington,67,CDC SODA API,6985464,61062,7.85
2015,2015-11-01,West Virginia,210,CDC SODA API,1851420,41751,7.78
2015,2015-11-01,Wisconsin,0,CDC SODA API,5742117,53357,6.3
2015,2015-11-01,Wyoming,0,CDC SODA API,579679,58840,4.86
2015,2015-12-01,Alabama,0,CDC SODA API,4830620,43623,9.29
2015,2015-12-01,Alaska,0,CDC SODA API,733375,72515,8.18
2015,2015-12-01,Arizona,0,CDC SODA API,6641928,50255,8.93
2015,2015-12-01,Arkansas,0,CDC SODA API,2958208,41371,7.71
2015,2015-12-01,California,0,CDC SODA API,38421464,61818,9.88
2015,2015-12-01,Colorado,0,CDC SODA API,5278906,60629,6.94
2015,2015-12-01,Connecticut,214,CDC SODA API,3593222,70331,8.82
2015,2015-12-01,Delaware,0,CDC SODA API,926454,60509,7.71
2015,2015-12-01,District of Columbia,28,CDC SODA API,647484,70848,9.58
2015,2015-12-01,Florida,0,CDC SODA API,19645772,47507,9.69
2015,2015-12-01,Georgia,293,CDC SODA API,10006693,49620,9.65
2015,2015-12-01,Hawaii,0,CDC SODA API,1406299,69515,6.08
2015,2015-12-01,Idaho,0,CDC SODA API,1616547,47583,7.17
2015,2015-12-01,Illinois,277,CDC SODA API,12873761,57574,9.09
2015,2015-12-01,Indiana,0,CDC SODA API,6568645,49255,7.85
2015,2015-12-01,Iowa,44,CDC SODA API,3093526,53183,4.94
2015,2015-12-01,Kansas,0,CDC SODA API,2892987,52205,5.94
2015,2015-12-01,Kentucky,0,CDC SODA API,4397353,43740,8.44
2015,2015-12-01,Maine,110,CDC SODA API,1329100,49331,6.82
2015,2015-12-01,Maryland,373,CDC SODA API,5930538,74551,7.4
2015,2015-12-01,Massachusetts,957,CDC SODA API,6705586,68563,7.58
2015,2015-12-01,Michigan,0,CDC SODA API,9900571,49576,9.85
2015,2015-12-01,Minnesota,0,CDC SODA API,5419171,61492,5.6
2015,2015-12-01,Mississippi,0,CDC SODA API,2988081,39665,10.31
2015,2015-12-01,Missouri,0,CDC SODA API,6045448,48173,7.47
2015,2015-12-01,Montana,0,CDC SODA API,1014699,47169,6.25
2015,2015-12-01,Nebraska,0,CDC SODA API,1869365,52997,4.69
2015,2015-12-01,Nevada,36,CDC SODA API,2798636,51847,10.49
2015,2015-12-01,New Hampshire,285,CDC SODA API,1324201,66779,5.76
2015,2015-12-01,New Jersey,0,CDC SODA API,8904413,72093,8.8
2015,2015-12-01,New Mexico,41,CDC SODA API,2084117,44963,9.22
2015,2015-12-01,New York,532,CDC SODA API,19673174,59269,8.22
2015,2015-12-01,New York City,136,CDC SODA API,,,
2015,2015-12-01,North Carolina,301,CDC SODA API,9845333,46868,9.39
2015,2015-12-01,North Dakota,0,CDC SODA API,721640,57181,2.87
2015,2015-12-01,Ohio,1244,CDC SODA API,11575977,49429,8.17
2015,2015-12-01,Oklahoma,92,CDC SODA API,3849733,46879,6.32
2015,2015-12-01,Oregon,33,CDC SODA API,3939233,51243,9.32
2015,2015-12-01,Puerto Rico,0,CDC SODA API,3583073,19350,18.15
2015,2015-12-01,Rhode Island,144,CDC SODA API,1053661,56852,8.55
2015,2015-12-01,South Carolina,153,CDC SODA API,4777576,45483,9.51
2015,2015-12-01,South Dakota,0,CDC SODA API,843190,50957,4.48
2015,2015-12-01,Tennessee,248,CDC SODA API,6499615,45219,8.44
2015,2015-12-01,Texas,0,CDC SODA API,26538614,53207,7.01
2015,2015-12-01,United States,9610,CDC SODA API,,,
2015,2015-12-01,Utah,63,CDC SODA API,2903379,60727,5.77
2015,2015-12-01,Vermont,33,CDC SODA API,626604,55176,5.48
2015,2015-12-01,Virginia,261,CDC SODA API,8256630,65015,6.47
2015,2015-12-01,Washington,65,CDC SODA API,6985464,61062,7.85
2015,2015-12-01,West Virginia,224,CDC SODA API,1851420,41751,7.78
2015,2015-12-01,Wisconsin,0,CDC SODA API,5742117,53357,6.3
2015,2015-12-01,Wyoming,0,CDC SODA API,579679,58840,4.86
2016,2016-01-01,Alabama,0,CDC SODA API,4841164,44758,8.29
2016,2016-01-01,Alaska,13,CDC SODA API,736855,74444,7.85
2016,2016-01-01,Arizona,0,CDC SODA API,6728577,51340,7.99
2016,2016-01-01,Arkansas,0,CDC SODA API,2968472,42336,6.85
2016,2016-01-01,California,0,CDC SODA API,38654206,63783,8.74
2016,2016-01-01,Colorado,0,CDC SODA API,5359295,62520,5.99
2016,2016-01-01,Connecticut,240,CDC SODA API,3588570,71755,7.95
2016,2016-01-01,Delaware,0,CDC SODA API,934695,61017,7.13
2016,2016-01-01,District of Columbia,32,CDC SODA API,659009,72935,8.73
2016,2016-01-01,Florida,0,CDC SODA API,19934451,48900,8.39
2016,2016-01-01,Georgia,286,CDC SODA API,10099320,51037,8.54
2016,2016-01-01,Hawaii,0,CDC SODA API,1413673,71977,5.51
2016,2016-01-01,Idaho,0,CDC SODA API,1635483,49174,6.21
2016,2016-01-01,Illinois,314,CDC SODA API,12851684,59196,8.17
2016,2016-01-01,Indiana,0,CDC SODA API,6589578,50433,6.91
2016,2016-01-01,Iowa,47,CDC SODA API,3106589,54570,4.53
2016,2016-01-01,Kansas,0,CDC SODA API,2898292,53571,5.31
2016,2016-01-01,Kentucky,0,CDC SODA API,4411989,44811,7.56
2016,2016-01-01,Maine,111,CDC SODA API,1329923,50826,5.99
2016,2016-01-01,Maryland,386,CDC SODA API,5959902,76067,6.71
2016,2016-01-01,Massachusetts,964,CDC SODA API,6742143,70954,6.78
2016,2016-01-01,Michigan,0,CDC SODA API,9909600,50803,8.49
2016,2016-01-01,Minnesota,0,CDC SODA API,5450868,63217,4.85
2016,2016-01-01,Mississippi,0,CDC SODA API,2989192,40528,9.6
2016,2016-01-01,Missouri,0,CDC SODA API,6059651,49593,6.59
2016,2016-01-01,Montana,0,CDC SODA API,1023391,48380,5.65
2016,2016-01-01,Nebraska,0,CDC SODA API,1881259,54384,4.17
2016,2016-01-01,Nevada,37,CDC SODA API,2839172,53094,9.3
2016,2016-01-01,New Hampshire,285,CDC SODA API,1327503,68485,5.07
2016,2016-01-01,New Jersey,0,CDC SODA API,8915456,73702,7.86
2016,2016-01-01,New Mexico,39,CDC SODA API,2082669,45674,8.48
2016,2016-01-01,New York,569,CDC SODA API,19697457,60741,7.52
2016,2016-01-01,New York City,154,CDC SODA API,,,
2016,2016-01-01,North Carolina,324,CDC SODA API,9940828,48256,8.32
2016,2016-01-01,North Dakota,0,CDC SODA API,736162,59114,2.77
2016,2016-01-01,Ohio,1314,CDC SODA API,11586941,50674,7.25
2016,2016-01-01,Oklahoma,93,CDC SODA API,3875589,48038,5.97
2016,2016-01-01,Oregon,32,CDC SODA API,3982267,53270,8.07
2016,2016-01-01,Puerto Rico,0,CDC SODA API,3529385,19606,17.7
2016,2016-01-01,Rhode Island,137,CDC SODA API,1054491,58387,7.73
2016,2016-01-01,South Carolina,149,CDC SODA API,4834605,46898,8.37
2016,2016-01-01,South Dakota,0,CDC SODA API,851058,52078,4.11
2016,2016-01-01,Tennessee,273,CDC SODA API,6548009,46574,7.51
2016,2016-01-01,Texas,0,CDC SODA API,26956435,54727,6.42
2016,2016-01-01,United States,9946,CDC SODA API,,,
2016,2016-01-01,Utah,72,CDC SODA API,2948427,62518,5.05
2016,2016-01-01,Vermont,33,CDC SODA API,626249,56104,4.96
2016,2016-01-01,Virginia,263,CDC SODA API,8310301,66149,5.95
2016,2016-01-01,Washington,61,CDC SODA API,7073146,62848,6.84
2016,2016-01-01,West Virginia,230,CDC SODA API,1846092,42644,7.54
2016,2016-01-01,Wisconsin,0,CDC SODA API,5754798,54610,5.5
2016,2016-01-01,Wyoming,0,CDC SODA API,583029,59143,4.9
2016,2016-02-01,Alabama,0,CDC SODA API,4841164,44758,8.29
2016,2016-02-01,Alaska,12,CDC SODA API,736855,74444,7.85
2016,2016-02-01,Arizona,0,CDC SODA API,6728577,51340,7.99
2016,2016-02-01,Arkansas,0,CDC SODA API,2968472,42336,6.85
2016,2016-02-01,California,0,CDC SODA API,38654206,63783,8.74
2016,2016-02-01,Colorado,0,CDC SODA API,5359295,62520,5.99
2016,2016-02-01,Connecticut,258,CDC SODA API,3588570,71755,7.95
2016,2016-02-01,Delaware,0,CDC SODA API,934695,61017,7.13
2016,2016-02-01,District of Columbia,31,CDC SODA API,659009,72935,8.73
2016,2016-02-01,Florida,0,CDC SODA API,19934451,48900,8.39
2016,2016-02-01,Georgia,270,CDC SODA API,10099320,51037,8.54
2016,2016-02-01,Hawaii,0,CDC SODA API,1413673,71977,5.51
2016,2016-02-01,Idaho,0,CDC SODA API,1635483,49174,6.21
2016,2016-02-01,Illinois,361,CDC SODA API,12851684,59196,8.17
2016,2016-02-01,Indiana,0,CDC SODA API,6589578,50433,6.91
2016,2016-02-01,Iowa,45,CDC SODA API,3106589,54570,4.53
2016,2016-02-01,Kansas,0,CDC SODA API,2898292,53571,5.31
2016,2016-02-01,Kentucky,0,CDC SODA API,4411989,44811,7.56
2016,2016-02-01,Maine,115,CDC SODA API,1329923,50826,5.99
2016,2016-02-01,Maryland,421,CDC SODA API,5959902,76067,6.71
2016,2016-02-01,Massachusetts,1014,CDC SODA API,6742143,70954,6.78
2016,2016-02-01,Michigan,0,CDC SODA API,9909600,50803,8.49
2016,2016-02-01,Minnesota,0,CDC SODA API,5450868,63217,4.85
2016,2016-02-01,Mississippi,0,CDC SODA API,2989192,40528,9.6
2016,2016-02-01,Missouri,0,CDC SODA API,6059651,49593,6.59
2016,2016-02-01,Montana,0,CDC SODA API,1023391,48380,5.65
2016,2016-02-01,Nebraska,0,CDC SODA API,1881259,54384,4.17
2016,2016-02-01,Nevada,38,CDC SODA API,2839172,53094,9.3
2016,2016-02-01,New Hampshire,288,CDC SODA API,1327503,68485,5.07
2016,2016-02-01,New Jersey,0,CDC SODA API,8915456,73702,7.86
2016,2016-02-01,New Mexico,44,CDC SODA API,2082669,45674,8.48
2016,2016-02-01,New York,626,CDC SODA API,19697457,60741,7.52
2016,2016-02-01,New York City,194,CDC SODA API,,,
2016,2016-02-01,North Carolina,347,CDC SODA API,9940828,48256,8.32
2016,2016-02-01,North Dakota,0,CDC SODA API,736162,59114,2.77
2016,2016-02-01,Ohio,1373,CDC SODA API,11586941,50674,7.25
2016,2016-02-01,Oklahoma,93,CDC SODA API,3875589,48038,5.97
2016,2016-02-01,Oregon,37,CDC SODA API,3982267,53270,8.07
2016,2016-02-01,Puerto Rico,0,CDC SODA API,3529385,19606,17.7
2016,2016-02-01,Rhode Island,131,CDC SODA API,1054491,58387,7.73
2016,2016-02-01,South Carolina,146,CDC SODA API,4834605,46898,8.37
2016,2016-02-01,South Dakota,0,CDC SODA API,851058,52078,4.11
2016,2016-02-01,Tennessee,278,CDC SODA API,6548009,46574,7.51
2016,2016-02-01,Texas,0,CDC SODA API,26956435,54727,6.42
2016,2016-02-01,United States,10585,CDC SODA API,,,
2016,2016-02-01,Utah,78,CDC SODA API,2948427,62518,5.05
2016,2016-02-01,Vermont,34,CDC SODA API,626249,56104,4.96
2016,2016-02-01,Virginia,309,CDC SODA API,8310301,66149,5.95
2016,2016-02-01,Washington,59,CDC SODA API,7073146,62848,6.84
2016,2016-02-01,West Virginia,252,CDC SODA API,1846092,42644,7.54
2016,2016-02-01,Wisconsin,145,CDC SODA API,5754798,54610,5.5
2016,2016-02-01,Wyoming,0,CDC SODA API,583029,59143,4.9
2016,2016-03-01,Alabama,0,CDC SODA API,4841164,44758,8.29
2016,2016-03-01,Alaska,12,CDC SODA API,736855,74444,7.85
2016,2016-03-01,Arizona,0,CDC SODA API,6728577,51340,7.99
2016,2016-03-01,Arkansas,0,CDC SODA API,2968472,42336,6.85
2016,2016-03-01,California,0,CDC SODA API,38654206,63783,8.74
2016,2016-03-01,Colorado,0,CDC SODA API,5359295,62520,5.99
2016,2016-03-01,Connecticut,273,CDC SODA API,3588570,71755,7.95
2016,2016-03-01,Delaware,0,CDC SODA API,934695,61017,7.13
2016,2016-03-01,District of Columbia,39,CDC SODA API,659009,72935,8.73
2016,2016-03-01,Florida,0,CDC SODA API,19934451,48900,8.39
2016,2016-03-01,Georgia,261,CDC SODA API,10099320,51037,8.54
2016,2016-03-01,Hawaii,13,CDC SODA API,1413673,71977,5.51
2016,2016-03-01,Idaho,0,CDC SODA API,1635483,49174,6.21
2016,2016-03-01,Illinois,418,CDC SODA API,12851684,59196,8.17
2016,2016-03-01,Indiana,0,CDC SODA API,6589578,50433,6.91
2016,2016-03-01,Iowa,0,CDC SODA API,3106589,54570,4.53
2016,2016-03-01,Kansas,0,CDC SODA API,2898292,53571,5.31
2016,2016-03-01,Kentucky,0,CDC SODA API,4411989,44811,7.56
2016,2016-03-01,Maine,125,CDC SODA API,1329923,50826,5.99
2016,2016-03-01,Maryland,449,CDC SODA API,5959902,76067,6.71
2016,2016-03-01,Massachusetts,1054,CDC SODA API,6742143,70954,6.78
2016,2016-03-01,Michigan,0,CDC SODA API,9909600,50803,8.49
